t,direccion,modelo,t_ny,hora_ny
2025-12-10 14:32:00+00:00,SELL,MEC-A,2025-12-10 09:32:00-05:00,9
2025-12-10 14:33:00+00:00,SELL,MEC-A,2025-12-10 09:33:00-05:00,9
2025-12-10 14:37:00+00:00,SELL,MEC-A,2025-12-10 09:37:00-05:00,9
2025-12-10 14:42:00+00:00,SELL,MEC-A,2025-12-10 09:42:00-05:00,9
2025-12-10 14:49:00+00:00,BUY,MEC-A,2025-12-10 09:49:00-05:00,9
2025-12-10 14:51:00+00:00,BUY,MEC-A,2025-12-10 09:51:00-05:00,9
2025-12-10 14:56:00+00:00,SELL,MEC-A,2025-12-10 09:56:00-05:00,9
2025-12-10 14:58:00+00:00,SELL,MEC-A,2025-12-10 09:58:00-05:00,9
2025-12-10 14:59:00+00:00,SELL,MEC-A,2025-12-10 09:59:00-05:00,9
2025-12-10 15:09:00+00:00,SELL,MEC-A,2025-12-10 10:09:00-05:00,10
2025-12-10 15:13:00+00:00,SELL,MEC-A,2025-12-10 10:13:00-05:00,10
2025-12-10 15:16:00+00:00,SELL,MEC-A,2025-12-10 10:16:00-05:00,10
2025-12-10 15:27:00+00:00,SELL,MEC-A,2025-12-10 10:27:00-05:00,10
2025-12-10 15:32:00+00:00,SELL,MEC-A,2025-12-10 10:32:00-05:00,10
2025-12-10 15:36:00+00:00,BUY,MEC-A,2025-12-10 10:36:00-05:00,10
2025-12-10 15:38:00+00:00,SELL,MEC-A,2025-12-10 10:38:00-05:00,10
2025-12-10 15:40:00+00:00,SELL,MEC-A,2025-12-10 10:40:00-05:00,10
2025-12-10 15:43:00+00:00,SELL,MEC-A,2025-12-10 10:43:00-05:00,10
2025-12-10 15:48:00+00:00,SELL,MEC-A,2025-12-10 10:48:00-05:00,10
2025-12-10 15:51:00+00:00,SELL,MEC-A,2025-12-10 10:51:00-05:00,10
2025-12-10 15:54:00+00:00,SELL,MEC-A,2025-12-10 10:54:00-05:00,10
2025-12-10 16:00:00+00:00,BUY,MEC-A,2025-12-10 11:00:00-05:00,11
2025-12-10 16:07:00+00:00,BUY,MEC-A,2025-12-10 11:07:00-05:00,11
2025-12-10 16:17:00+00:00,BUY,MEC-A,2025-12-10 11:17:00-05:00,11
2025-12-10 16:19:00+00:00,BUY,MEC-A,2025-12-10 11:19:00-05:00,11
2025-12-10 16:23:00+00:00,BUY,MEC-A,2025-12-10 11:23:00-05:00,11
2025-12-10 16:24:00+00:00,BUY,MEC-A,2025-12-10 11:24:00-05:00,11
2025-12-10 16:26:00+00:00,BUY,MEC-A,2025-12-10 11:26:00-05:00,11
2025-12-10 16:29:00+00:00,BUY,MEC-A,2025-12-10 11:29:00-05:00,11
2025-12-10 16:31:00+00:00,BUY,MEC-A,2025-12-10 11:31:00-05:00,11
2025-12-10 16:39:00+00:00,BUY,MEC-A,2025-12-10 11:39:00-05:00,11
2025-12-10 16:42:00+00:00,BUY,MEC-A,2025-12-10 11:42:00-05:00,11
2025-12-10 16:46:00+00:00,BUY,MEC-A,2025-12-10 11:46:00-05:00,11
2025-12-10 16:48:00+00:00,BUY,MEC-A,2025-12-10 11:48:00-05:00,11
2025-12-10 16:51:00+00:00,BUY,MEC-A,2025-12-10 11:51:00-05:00,11
2025-12-10 16:52:00+00:00,BUY,MEC-A,2025-12-10 11:52:00-05:00,11
2025-12-10 17:02:00+00:00,SELL,MEC-A,2025-12-10 12:02:00-05:00,12
2025-12-10 17:05:00+00:00,SELL,MEC-A,2025-12-10 12:05:00-05:00,12
2025-12-10 17:10:00+00:00,SELL,MEC-A,2025-12-10 12:10:00-05:00,12
2025-12-10 17:11:00+00:00,SELL,MEC-A,2025-12-10 12:11:00-05:00,12
2025-12-10 17:13:00+00:00,SELL,MEC-A,2025-12-10 12:13:00-05:00,12
2025-12-10 17:27:00+00:00,BUY,MEC-A,2025-12-10 12:27:00-05:00,12
2025-12-10 17:29:00+00:00,SELL,MEC-A,2025-12-10 12:29:00-05:00,12
2025-12-10 17:33:00+00:00,SELL,MEC-A,2025-12-10 12:33:00-05:00,12
2025-12-10 17:35:00+00:00,SELL,MEC-A,2025-12-10 12:35:00-05:00,12
2025-12-10 17:42:00+00:00,SELL,MEC-A,2025-12-10 12:42:00-05:00,12
2025-12-10 17:45:00+00:00,SELL,MEC-A,2025-12-10 12:45:00-05:00,12
2025-12-10 20:24:00+00:00,SELL,MEC-A,2025-12-10 15:24:00-05:00,15
2025-12-10 20:33:00+00:00,SELL,MEC-A,2025-12-10 15:33:00-05:00,15
2025-12-10 20:35:00+00:00,SELL,MEC-A,2025-12-10 15:35:00-05:00,15
2025-12-10 20:45:00+00:00,BUY,MEC-A,2025-12-10 15:45:00-05:00,15
2025-12-10 20:46:00+00:00,BUY,MEC-A,2025-12-10 15:46:00-05:00,15
2025-12-10 20:49:00+00:00,BUY,MEC-A,2025-12-10 15:49:00-05:00,15
2025-12-10 21:05:00+00:00,SELL,MEC-A,2025-12-10 16:05:00-05:00,16
2025-12-10 21:06:00+00:00,SELL,MEC-A,2025-12-10 16:06:00-05:00,16
2025-12-10 21:15:00+00:00,SELL,MEC-A,2025-12-10 16:15:00-05:00,16
2025-12-10 21:18:00+00:00,SELL,MEC-A,2025-12-10 16:18:00-05:00,16
2025-12-10 21:19:00+00:00,SELL,MEC-A,2025-12-10 16:19:00-05:00,16
2025-12-10 21:20:00+00:00,SELL,MEC-A,2025-12-10 16:20:00-05:00,16
2025-12-10 21:28:00+00:00,SELL,MEC-A,2025-12-10 16:28:00-05:00,16
2025-12-10 21:29:00+00:00,SELL,MEC-A,2025-12-10 16:29:00-05:00,16
2025-12-10 21:36:00+00:00,SELL,MEC-A,2025-12-10 16:36:00-05:00,16
2025-12-10 21:37:00+00:00,SELL,MEC-A,2025-12-10 16:37:00-05:00,16
2025-12-10 21:45:00+00:00,BUY,MEC-A,2025-12-10 16:45:00-05:00,16
2025-12-10 21:46:00+00:00,BUY,MEC-A,2025-12-10 16:46:00-05:00,16
2025-12-10 21:49:00+00:00,BUY,MEC-A,2025-12-10 16:49:00-05:00,16
2025-12-10 21:57:00+00:00,BUY,MEC-A,2025-12-10 16:57:00-05:00,16
2025-12-10 23:01:00+00:00,BUY,MEC-A,2025-12-10 18:01:00-05:00,18
2025-12-10 23:05:00+00:00,BUY,MEC-A,2025-12-10 18:05:00-05:00,18
2025-12-10 23:09:00+00:00,BUY,MEC-A,2025-12-10 18:09:00-05:00,18
2025-12-10 23:13:00+00:00,SELL,MEC-A,2025-12-10 18:13:00-05:00,18
2025-12-10 23:16:00+00:00,SELL,MEC-A,2025-12-10 18:16:00-05:00,18
2025-12-10 23:23:00+00:00,SELL,MEC-A,2025-12-10 18:23:00-05:00,18
2025-12-10 23:26:00+00:00,SELL,MEC-A,2025-12-10 18:26:00-05:00,18
2025-12-10 23:28:00+00:00,SELL,MEC-A,2025-12-10 18:28:00-05:00,18
2025-12-10 23:34:00+00:00,BUY,MEC-A,2025-12-10 18:34:00-05:00,18
2025-12-10 23:36:00+00:00,BUY,MEC-A,2025-12-10 18:36:00-05:00,18
2025-12-10 23:44:00+00:00,BUY,MEC-A,2025-12-10 18:44:00-05:00,18
2025-12-10 23:45:00+00:00,BUY,MEC-A,2025-12-10 18:45:00-05:00,18
2025-12-10 23:50:00+00:00,BUY,MEC-A,2025-12-10 18:50:00-05:00,18
2025-12-10 23:51:00+00:00,BUY,MEC-A,2025-12-10 18:51:00-05:00,18
2025-12-10 23:53:00+00:00,BUY,MEC-A,2025-12-10 18:53:00-05:00,18
2025-12-10 23:59:00+00:00,BUY,MEC-A,2025-12-10 18:59:00-05:00,18
2025-12-11 00:01:00+00:00,BUY,MEC-A,2025-12-10 19:01:00-05:00,19
2025-12-11 00:04:00+00:00,BUY,MEC-A,2025-12-10 19:04:00-05:00,19
2025-12-11 00:07:00+00:00,BUY,MEC-A,2025-12-10 19:07:00-05:00,19
2025-12-11 00:08:00+00:00,BUY,MEC-A,2025-12-10 19:08:00-05:00,19
2025-12-11 00:09:00+00:00,BUY,MEC-A,2025-12-10 19:09:00-05:00,19
2025-12-11 00:11:00+00:00,BUY,MEC-A,2025-12-10 19:11:00-05:00,19
2025-12-11 00:13:00+00:00,BUY,MEC-A,2025-12-10 19:13:00-05:00,19
2025-12-11 00:14:00+00:00,BUY,MEC-A,2025-12-10 19:14:00-05:00,19
2025-12-11 00:17:00+00:00,BUY,MEC-A,2025-12-10 19:17:00-05:00,19
2025-12-11 00:20:00+00:00,BUY,MEC-A,2025-12-10 19:20:00-05:00,19
2025-12-11 00:21:00+00:00,BUY,MEC-A,2025-12-10 19:21:00-05:00,19
2025-12-11 00:46:00+00:00,SELL,MEC-A,2025-12-10 19:46:00-05:00,19
2025-12-11 00:47:00+00:00,SELL,MEC-A,2025-12-10 19:47:00-05:00,19
2025-12-11 00:48:00+00:00,SELL,MEC-A,2025-12-10 19:48:00-05:00,19
2025-12-11 00:50:00+00:00,SELL,MEC-A,2025-12-10 19:50:00-05:00,19
2025-12-11 00:51:00+00:00,SELL,MEC-A,2025-12-10 19:51:00-05:00,19
2025-12-11 00:54:00+00:00,SELL,MEC-A,2025-12-10 19:54:00-05:00,19
2025-12-11 00:55:00+00:00,SELL,MEC-A,2025-12-10 19:55:00-05:00,19
2025-12-11 01:00:00+00:00,BUY,MEC-A,2025-12-10 20:00:00-05:00,20
2025-12-11 01:02:00+00:00,BUY,MEC-A,2025-12-10 20:02:00-05:00,20
2025-12-11 01:03:00+00:00,BUY,MEC-A,2025-12-10 20:03:00-05:00,20
2025-12-11 01:09:00+00:00,BUY,MEC-A,2025-12-10 20:09:00-05:00,20
2025-12-11 01:11:00+00:00,BUY,MEC-A,2025-12-10 20:11:00-05:00,20
2025-12-11 01:14:00+00:00,SELL,MEC-A,2025-12-10 20:14:00-05:00,20
2025-12-11 01:19:00+00:00,SELL,MEC-A,2025-12-10 20:19:00-05:00,20
2025-12-11 01:24:00+00:00,SELL,MEC-A,2025-12-10 20:24:00-05:00,20
2025-12-11 01:30:00+00:00,SELL,MEC-A,2025-12-10 20:30:00-05:00,20
2025-12-11 01:35:00+00:00,SELL,MEC-A,2025-12-10 20:35:00-05:00,20
2025-12-11 01:37:00+00:00,SELL,MEC-A,2025-12-10 20:37:00-05:00,20
2025-12-11 02:01:00+00:00,BUY,MEC-A,2025-12-10 21:01:00-05:00,21
2025-12-11 02:07:00+00:00,SELL,MEC-A,2025-12-10 21:07:00-05:00,21
2025-12-11 02:08:00+00:00,SELL,MEC-A,2025-12-10 21:08:00-05:00,21
2025-12-11 02:10:00+00:00,SELL,MEC-A,2025-12-10 21:10:00-05:00,21
2025-12-11 02:15:00+00:00,SELL,MEC-A,2025-12-10 21:15:00-05:00,21
2025-12-11 02:16:00+00:00,SELL,MEC-A,2025-12-10 21:16:00-05:00,21
2025-12-11 02:23:00+00:00,SELL,MEC-A,2025-12-10 21:23:00-05:00,21
2025-12-11 02:24:00+00:00,SELL,MEC-A,2025-12-10 21:24:00-05:00,21
2025-12-11 02:29:00+00:00,SELL,MEC-A,2025-12-10 21:29:00-05:00,21
2025-12-11 02:30:00+00:00,SELL,MEC-A,2025-12-10 21:30:00-05:00,21
2025-12-11 02:34:00+00:00,SELL,MEC-A,2025-12-10 21:34:00-05:00,21
2025-12-11 02:35:00+00:00,SELL,MEC-A,2025-12-10 21:35:00-05:00,21
2025-12-11 02:36:00+00:00,SELL,MEC-A,2025-12-10 21:36:00-05:00,21
2025-12-11 02:38:00+00:00,SELL,MEC-A,2025-12-10 21:38:00-05:00,21
2025-12-11 02:51:00+00:00,SELL,MEC-A,2025-12-10 21:51:00-05:00,21
2025-12-11 02:53:00+00:00,SELL,MEC-A,2025-12-10 21:53:00-05:00,21
2025-12-11 02:57:00+00:00,SELL,MEC-A,2025-12-10 21:57:00-05:00,21
2025-12-11 02:58:00+00:00,SELL,MEC-A,2025-12-10 21:58:00-05:00,21
2025-12-11 03:03:00+00:00,SELL,MEC-A,2025-12-10 22:03:00-05:00,22
2025-12-11 03:04:00+00:00,SELL,MEC-A,2025-12-10 22:04:00-05:00,22
2025-12-11 03:08:00+00:00,SELL,MEC-A,2025-12-10 22:08:00-05:00,22
2025-12-11 03:09:00+00:00,SELL,MEC-A,2025-12-10 22:09:00-05:00,22
2025-12-11 03:11:00+00:00,SELL,MEC-A,2025-12-10 22:11:00-05:00,22
2025-12-11 03:19:00+00:00,SELL,MEC-A,2025-12-10 22:19:00-05:00,22
2025-12-11 03:20:00+00:00,SELL,MEC-A,2025-12-10 22:20:00-05:00,22
2025-12-11 03:24:00+00:00,SELL,MEC-A,2025-12-10 22:24:00-05:00,22
2025-12-11 03:44:00+00:00,BUY,MEC-A,2025-12-10 22:44:00-05:00,22
2025-12-11 03:47:00+00:00,BUY,MEC-A,2025-12-10 22:47:00-05:00,22
2025-12-11 03:48:00+00:00,BUY,MEC-A,2025-12-10 22:48:00-05:00,22
2025-12-11 03:56:00+00:00,BUY,MEC-A,2025-12-10 22:56:00-05:00,22
2025-12-11 04:11:00+00:00,BUY,MEC-A,2025-12-10 23:11:00-05:00,23
2025-12-11 04:12:00+00:00,BUY,MEC-A,2025-12-10 23:12:00-05:00,23
2025-12-11 04:24:00+00:00,SELL,MEC-A,2025-12-10 23:24:00-05:00,23
2025-12-11 04:25:00+00:00,SELL,MEC-A,2025-12-10 23:25:00-05:00,23
2025-12-11 04:27:00+00:00,SELL,MEC-A,2025-12-10 23:27:00-05:00,23
2025-12-11 04:28:00+00:00,SELL,MEC-A,2025-12-10 23:28:00-05:00,23
2025-12-11 04:35:00+00:00,SELL,MEC-A,2025-12-10 23:35:00-05:00,23
2025-12-11 04:37:00+00:00,SELL,MEC-A,2025-12-10 23:37:00-05:00,23
2025-12-11 04:42:00+00:00,SELL,MEC-A,2025-12-10 23:42:00-05:00,23
2025-12-11 04:46:00+00:00,SELL,MEC-A,2025-12-10 23:46:00-05:00,23
2025-12-11 05:02:00+00:00,BUY,MEC-A,2025-12-11 00:02:00-05:00,0
2025-12-11 05:19:00+00:00,SELL,MEC-A,2025-12-11 00:19:00-05:00,0
2025-12-11 05:20:00+00:00,SELL,MEC-A,2025-12-11 00:20:00-05:00,0
2025-12-11 05:25:00+00:00,SELL,MEC-A,2025-12-11 00:25:00-05:00,0
2025-12-11 05:31:00+00:00,SELL,MEC-A,2025-12-11 00:31:00-05:00,0
2025-12-11 05:33:00+00:00,SELL,MEC-A,2025-12-11 00:33:00-05:00,0
2025-12-11 05:38:00+00:00,SELL,MEC-A,2025-12-11 00:38:00-05:00,0
2025-12-11 05:39:00+00:00,SELL,MEC-A,2025-12-11 00:39:00-05:00,0
2025-12-11 05:40:00+00:00,SELL,MEC-A,2025-12-11 00:40:00-05:00,0
2025-12-11 05:43:00+00:00,SELL,MEC-A,2025-12-11 00:43:00-05:00,0
2025-12-11 05:45:00+00:00,SELL,MEC-A,2025-12-11 00:45:00-05:00,0
2025-12-11 05:46:00+00:00,SELL,MEC-A,2025-12-11 00:46:00-05:00,0
2025-12-11 06:00:00+00:00,SELL,MEC-A,2025-12-11 01:00:00-05:00,1
2025-12-11 06:23:00+00:00,BUY,MEC-A,2025-12-11 01:23:00-05:00,1
2025-12-11 06:26:00+00:00,BUY,MEC-A,2025-12-11 01:26:00-05:00,1
2025-12-11 06:29:00+00:00,BUY,MEC-A,2025-12-11 01:29:00-05:00,1
2025-12-11 06:30:00+00:00,BUY,MEC-A,2025-12-11 01:30:00-05:00,1
2025-12-11 07:01:00+00:00,SELL,MEC-A,2025-12-11 02:01:00-05:00,2
2025-12-11 07:03:00+00:00,SELL,MEC-A,2025-12-11 02:03:00-05:00,2
2025-12-11 07:05:00+00:00,SELL,MEC-A,2025-12-11 02:05:00-05:00,2
2025-12-11 07:27:00+00:00,BUY,MEC-A,2025-12-11 02:27:00-05:00,2
2025-12-11 07:36:00+00:00,BUY,MEC-A,2025-12-11 02:36:00-05:00,2
2025-12-11 07:42:00+00:00,BUY,MEC-A,2025-12-11 02:42:00-05:00,2
2025-12-11 07:43:00+00:00,BUY,MEC-A,2025-12-11 02:43:00-05:00,2
2025-12-11 07:47:00+00:00,BUY,MEC-A,2025-12-11 02:47:00-05:00,2
2025-12-11 08:01:00+00:00,SELL,MEC-A,2025-12-11 03:01:00-05:00,3
2025-12-11 08:08:00+00:00,BUY,MEC-A,2025-12-11 03:08:00-05:00,3
2025-12-11 08:11:00+00:00,BUY,MEC-A,2025-12-11 03:11:00-05:00,3
2025-12-11 08:19:00+00:00,SELL,MEC-A,2025-12-11 03:19:00-05:00,3
2025-12-11 08:29:00+00:00,SELL,MEC-A,2025-12-11 03:29:00-05:00,3
2025-12-11 08:32:00+00:00,SELL,MEC-A,2025-12-11 03:32:00-05:00,3
2025-12-11 08:37:00+00:00,BUY,MEC-A,2025-12-11 03:37:00-05:00,3
2025-12-11 08:39:00+00:00,BUY,MEC-A,2025-12-11 03:39:00-05:00,3
2025-12-11 08:41:00+00:00,BUY,MEC-A,2025-12-11 03:41:00-05:00,3
2025-12-11 08:50:00+00:00,BUY,MEC-A,2025-12-11 03:50:00-05:00,3
2025-12-11 10:00:00+00:00,BUY,MEC-A,2025-12-11 05:00:00-05:00,5
2025-12-11 10:01:00+00:00,BUY,MEC-A,2025-12-11 05:01:00-05:00,5
2025-12-11 10:03:00+00:00,BUY,MEC-A,2025-12-11 05:03:00-05:00,5
2025-12-11 10:05:00+00:00,BUY,MEC-A,2025-12-11 05:05:00-05:00,5
2025-12-11 10:06:00+00:00,BUY,MEC-A,2025-12-11 05:06:00-05:00,5
2025-12-11 10:07:00+00:00,BUY,MEC-A,2025-12-11 05:07:00-05:00,5
2025-12-11 10:08:00+00:00,BUY,MEC-A,2025-12-11 05:08:00-05:00,5
2025-12-11 10:15:00+00:00,BUY,MEC-A,2025-12-11 05:15:00-05:00,5
2025-12-11 10:30:00+00:00,SELL,MEC-A,2025-12-11 05:30:00-05:00,5
2025-12-11 10:35:00+00:00,SELL,MEC-A,2025-12-11 05:35:00-05:00,5
2025-12-11 10:45:00+00:00,SELL,MEC-A,2025-12-11 05:45:00-05:00,5
2025-12-11 10:49:00+00:00,SELL,MEC-A,2025-12-11 05:49:00-05:00,5
2025-12-11 10:51:00+00:00,SELL,MEC-A,2025-12-11 05:51:00-05:00,5
2025-12-11 10:54:00+00:00,BUY,MEC-A,2025-12-11 05:54:00-05:00,5
2025-12-11 10:55:00+00:00,BUY,MEC-A,2025-12-11 05:55:00-05:00,5
2025-12-11 10:56:00+00:00,BUY,MEC-A,2025-12-11 05:56:00-05:00,5
2025-12-11 11:01:00+00:00,BUY,MEC-A,2025-12-11 06:01:00-05:00,6
2025-12-11 11:09:00+00:00,BUY,MEC-A,2025-12-11 06:09:00-05:00,6
2025-12-11 11:14:00+00:00,SELL,MEC-A,2025-12-11 06:14:00-05:00,6
2025-12-11 11:16:00+00:00,SELL,MEC-A,2025-12-11 06:16:00-05:00,6
2025-12-11 11:20:00+00:00,SELL,MEC-A,2025-12-11 06:20:00-05:00,6
2025-12-11 11:24:00+00:00,SELL,MEC-A,2025-12-11 06:24:00-05:00,6
2025-12-11 11:29:00+00:00,SELL,MEC-A,2025-12-11 06:29:00-05:00,6
2025-12-11 11:30:00+00:00,SELL,MEC-A,2025-12-11 06:30:00-05:00,6
2025-12-11 11:32:00+00:00,SELL,MEC-A,2025-12-11 06:32:00-05:00,6
2025-12-11 11:34:00+00:00,SELL,MEC-A,2025-12-11 06:34:00-05:00,6
2025-12-11 11:37:00+00:00,SELL,MEC-A,2025-12-11 06:37:00-05:00,6
2025-12-11 11:47:00+00:00,SELL,MEC-A,2025-12-11 06:47:00-05:00,6
2025-12-11 11:52:00+00:00,SELL,MEC-A,2025-12-11 06:52:00-05:00,6
2025-12-11 12:01:00+00:00,SELL,MEC-A,2025-12-11 07:01:00-05:00,7
2025-12-11 12:02:00+00:00,SELL,MEC-A,2025-12-11 07:02:00-05:00,7
2025-12-11 12:16:00+00:00,BUY,MEC-A,2025-12-11 07:16:00-05:00,7
2025-12-11 12:20:00+00:00,BUY,MEC-A,2025-12-11 07:20:00-05:00,7
2025-12-11 12:21:00+00:00,BUY,MEC-A,2025-12-11 07:21:00-05:00,7
2025-12-11 12:24:00+00:00,BUY,MEC-A,2025-12-11 07:24:00-05:00,7
2025-12-11 12:28:00+00:00,BUY,MEC-A,2025-12-11 07:28:00-05:00,7
2025-12-11 12:30:00+00:00,BUY,MEC-A,2025-12-11 07:30:00-05:00,7
2025-12-11 12:32:00+00:00,BUY,MEC-A,2025-12-11 07:32:00-05:00,7
2025-12-11 12:35:00+00:00,BUY,MEC-A,2025-12-11 07:35:00-05:00,7
2025-12-11 12:40:00+00:00,BUY,MEC-A,2025-12-11 07:40:00-05:00,7
2025-12-11 12:46:00+00:00,SELL,MEC-A,2025-12-11 07:46:00-05:00,7
2025-12-11 12:59:00+00:00,BUY,MEC-A,2025-12-11 07:59:00-05:00,7
2025-12-11 13:00:00+00:00,BUY,MEC-A,2025-12-11 08:00:00-05:00,8
2025-12-11 13:04:00+00:00,SELL,MEC-A,2025-12-11 08:04:00-05:00,8
2025-12-11 13:06:00+00:00,SELL,MEC-A,2025-12-11 08:06:00-05:00,8
2025-12-11 13:09:00+00:00,SELL,MEC-A,2025-12-11 08:09:00-05:00,8
2025-12-11 13:12:00+00:00,SELL,MEC-A,2025-12-11 08:12:00-05:00,8
2025-12-11 13:15:00+00:00,SELL,MEC-A,2025-12-11 08:15:00-05:00,8
2025-12-11 13:16:00+00:00,SELL,MEC-A,2025-12-11 08:16:00-05:00,8
2025-12-11 13:32:00+00:00,SELL,MEC-A,2025-12-11 08:32:00-05:00,8
2025-12-11 13:41:00+00:00,BUY,MEC-A,2025-12-11 08:41:00-05:00,8
2025-12-11 13:42:00+00:00,BUY,MEC-A,2025-12-11 08:42:00-05:00,8
2025-12-11 13:47:00+00:00,BUY,MEC-A,2025-12-11 08:47:00-05:00,8
2025-12-11 13:49:00+00:00,BUY,MEC-A,2025-12-11 08:49:00-05:00,8
2025-12-11 14:05:00+00:00,BUY,MEC-A,2025-12-11 09:05:00-05:00,9
2025-12-11 14:07:00+00:00,BUY,MEC-A,2025-12-11 09:07:00-05:00,9
2025-12-11 14:08:00+00:00,BUY,MEC-A,2025-12-11 09:08:00-05:00,9
2025-12-11 14:10:00+00:00,BUY,MEC-A,2025-12-11 09:10:00-05:00,9
2025-12-11 14:21:00+00:00,BUY,MEC-A,2025-12-11 09:21:00-05:00,9
2025-12-11 14:22:00+00:00,BUY,MEC-A,2025-12-11 09:22:00-05:00,9
2025-12-11 14:23:00+00:00,BUY,MEC-A,2025-12-11 09:23:00-05:00,9
2025-12-11 14:29:00+00:00,BUY,MEC-A,2025-12-11 09:29:00-05:00,9
2025-12-11 14:30:00+00:00,BUY,MEC-A,2025-12-11 09:30:00-05:00,9
2025-12-11 14:31:00+00:00,BUY,MEC-A,2025-12-11 09:31:00-05:00,9
2025-12-11 14:33:00+00:00,BUY,MEC-A,2025-12-11 09:33:00-05:00,9
2025-12-11 14:36:00+00:00,BUY,MEC-A,2025-12-11 09:36:00-05:00,9
2025-12-11 14:37:00+00:00,BUY,MEC-A,2025-12-11 09:37:00-05:00,9
2025-12-11 14:43:00+00:00,BUY,MEC-A,2025-12-11 09:43:00-05:00,9
2025-12-11 14:44:00+00:00,BUY,MEC-A,2025-12-11 09:44:00-05:00,9
2025-12-11 14:48:00+00:00,SELL,MEC-A,2025-12-11 09:48:00-05:00,9
2025-12-11 14:50:00+00:00,SELL,MEC-A,2025-12-11 09:50:00-05:00,9
2025-12-11 14:52:00+00:00,SELL,MEC-A,2025-12-11 09:52:00-05:00,9
2025-12-11 14:53:00+00:00,SELL,MEC-A,2025-12-11 09:53:00-05:00,9
2025-12-11 14:59:00+00:00,SELL,MEC-A,2025-12-11 09:59:00-05:00,9
2025-12-11 15:07:00+00:00,BUY,MEC-A,2025-12-11 10:07:00-05:00,10
2025-12-11 15:13:00+00:00,BUY,MEC-A,2025-12-11 10:13:00-05:00,10
2025-12-11 15:17:00+00:00,BUY,MEC-A,2025-12-11 10:17:00-05:00,10
2025-12-11 15:21:00+00:00,BUY,MEC-A,2025-12-11 10:21:00-05:00,10
2025-12-11 15:23:00+00:00,BUY,MEC-A,2025-12-11 10:23:00-05:00,10
2025-12-11 15:26:00+00:00,BUY,MEC-A,2025-12-11 10:26:00-05:00,10
2025-12-11 15:29:00+00:00,BUY,MEC-A,2025-12-11 10:29:00-05:00,10
2025-12-11 15:31:00+00:00,BUY,MEC-A,2025-12-11 10:31:00-05:00,10
2025-12-11 15:32:00+00:00,BUY,MEC-A,2025-12-11 10:32:00-05:00,10
2025-12-11 15:40:00+00:00,BUY,MEC-A,2025-12-11 10:40:00-05:00,10
2025-12-11 15:41:00+00:00,BUY,MEC-A,2025-12-11 10:41:00-05:00,10
2025-12-11 15:49:00+00:00,BUY,MEC-A,2025-12-11 10:49:00-05:00,10
2025-12-11 15:51:00+00:00,BUY,MEC-A,2025-12-11 10:51:00-05:00,10
2025-12-11 15:57:00+00:00,SELL,MEC-A,2025-12-11 10:57:00-05:00,10
2025-12-11 16:00:00+00:00,SELL,MEC-A,2025-12-11 11:00:00-05:00,11
2025-12-11 16:07:00+00:00,SELL,MEC-A,2025-12-11 11:07:00-05:00,11
2025-12-11 16:19:00+00:00,BUY,MEC-A,2025-12-11 11:19:00-05:00,11
2025-12-11 16:21:00+00:00,BUY,MEC-A,2025-12-11 11:21:00-05:00,11
2025-12-11 16:22:00+00:00,BUY,MEC-A,2025-12-11 11:22:00-05:00,11
2025-12-11 16:33:00+00:00,BUY,MEC-A,2025-12-11 11:33:00-05:00,11
2025-12-11 16:36:00+00:00,BUY,MEC-A,2025-12-11 11:36:00-05:00,11
2025-12-11 16:37:00+00:00,BUY,MEC-A,2025-12-11 11:37:00-05:00,11
2025-12-11 16:41:00+00:00,BUY,MEC-A,2025-12-11 11:41:00-05:00,11
2025-12-11 16:43:00+00:00,BUY,MEC-A,2025-12-11 11:43:00-05:00,11
2025-12-11 16:45:00+00:00,BUY,MEC-A,2025-12-11 11:45:00-05:00,11
2025-12-11 16:47:00+00:00,BUY,MEC-A,2025-12-11 11:47:00-05:00,11
2025-12-11 16:48:00+00:00,BUY,MEC-A,2025-12-11 11:48:00-05:00,11
2025-12-11 16:51:00+00:00,BUY,MEC-A,2025-12-11 11:51:00-05:00,11
2025-12-11 16:58:00+00:00,BUY,MEC-A,2025-12-11 11:58:00-05:00,11
2025-12-11 17:03:00+00:00,BUY,MEC-A,2025-12-11 12:03:00-05:00,12
2025-12-11 17:05:00+00:00,BUY,MEC-A,2025-12-11 12:05:00-05:00,12
2025-12-11 17:09:00+00:00,BUY,MEC-A,2025-12-11 12:09:00-05:00,12
2025-12-11 17:16:00+00:00,BUY,MEC-A,2025-12-11 12:16:00-05:00,12
2025-12-11 17:18:00+00:00,BUY,MEC-A,2025-12-11 12:18:00-05:00,12
2025-12-11 17:33:00+00:00,SELL,MEC-A,2025-12-11 12:33:00-05:00,12
2025-12-11 17:35:00+00:00,SELL,MEC-A,2025-12-11 12:35:00-05:00,12
2025-12-11 17:38:00+00:00,SELL,MEC-A,2025-12-11 12:38:00-05:00,12
2025-12-11 17:48:00+00:00,SELL,MEC-A,2025-12-11 12:48:00-05:00,12
2025-12-11 17:55:00+00:00,BUY,MEC-A,2025-12-11 12:55:00-05:00,12
2025-12-11 17:59:00+00:00,BUY,MEC-A,2025-12-11 12:59:00-05:00,12
2025-12-11 18:03:00+00:00,BUY,MEC-A,2025-12-11 13:03:00-05:00,13
2025-12-11 18:04:00+00:00,BUY,MEC-A,2025-12-11 13:04:00-05:00,13
